Nombre,Título,Fecha,Rating,Reviews,Tipo,
Pozzeto,La mejor sopa de tomate!,3 de julio de 2015,40,"El sason de sus pastas es exquisito y las porciones son generosas. El lugar es un poco lúgubre pero esta muy bien conservado, los raviolis son deliciosos, aunque para ser hechos por ellos uno esperaría más. En general la comida fue muy buena.",Italiana,
Pozzeto,tradicional,3 de mayo de 2015,40,"Tradicional restaurante en Bogota al que fui desde que era muy pequeña... Siempre que voy a Bogota procuro volver a visitarlo. Esta ubicado en la zona de Chapinero, y en los 30 anos que lo conozco ha mantenido la maravillosa atencion y comida",Italiana,
Pozzeto,Deliciosa la pasta,10 de abril de 2015,50,"No soy muy amante a la pasta, pero debo decir que la que comí en este lugar, me gusto. Es una pasta clásica, no con muchas cosas que no la hagan disfrutar. Recomiendo el lugar, tanto por la comida como por el libro.",Italiana,
Pozzeto,Buena opcion para deleitarse con comida italiana,24 de diciembre de 2014,50,"Fui a celebrar el cumpleaños de un amigo y además de lo bien atendidos que estuvimos, tuvieron un detalle con el y la comida que disfrutamos estaba deliciosa, recomendado 100% Otra cosa importante es que el precio es bastante económico, la proporción de la comida...Más",Italiana,
Pozzeto,Excelente comida italiana,3 de diciembre de 2014,40,"Es un restaurante de muchos años en Bogota,es un restaurante clásico, excelente la comida, y no me parece costoso.....",Italiana,
Pozzeto,Buena comida,23 de octubre de 2014,40,"Muy buen ambiente, hacen una pizza muy buena. Los precios son un poquito caros, pero es muy bueno. Se los recomiendo",Italiana,
Pozzeto,"""Italianos, estilo clásico""",11 de octubre de 2014,40,"Lo que mas me gusto de este lugar fue el servicio, la comida realmente no es la locura pero es buena, la decoración es clásica y sobria. Los precios un poco altos, Muy recomendable.",Italiana,
Pozzeto,comida italiana,17 de septiembre de 2014,40,"Excelente comida, excelente atención, los postres son una delicia, el personal se esmera en dar buen atención. La presentación y aseo de las instalaciones muy buenas. Música agradable",Italiana,
Pozzeto,"Vi una pelicula , y fui",17 de agosto de 2014,50,"A raiz de ver una pelicula en la cual asesinaban a 14 personas en este restaurante , me pregunte si era cierto o ficcion y fui , y es cierto un perturbado mato a 14 personas en este restaurante , al margen de este hecho...Más",Italiana,
Pozzeto,Estilo clasico de restaurante autentico italiano,14 de agosto de 2014,40,"Almuerzo de negocios, pedimos un servicio lo mas rapido posible y fue muy buena comida y en el tiempo que necesitabamos. Decoracion clasica y el trato amigable y familiar de un buen restaurante italiano de hace algunos años",Italiana,
Pozzeto,Sabrosa pasta y atención esmerada,5 de agosto de 2014,40,"Este restaurante italiano tiene ambiente elegante, esta localizado en la carr. 7 de Chapinero frente al hotel Viagio 61.7. El menú es variado, escogí una lasagna con la salsa Pozzeto y puedo decir que fue una de las más sabrosas que he comido. El tiramisú,...Más",Italiana,
Pozzeto,"Bonito, Caro y Malo",26 de julio de 2014,10,"Hace muchos años era un restaurante bueno donde cenar y pasar un buen rato. Me decepcionó al máximo, se supone italiano y lo peor fueron las pastas... muy mal preparadas, desabridas, el sabor venía de la salsa la cual resultaba a su vez hostigante, se...Más",Italiana,
Pozzeto,Pida el salmon a la Champaña,10 de junio de 2014,40,"Fuimos cuatro comensales, de entrada pedimos escargots y no será nada para recordar, adicional pedimos una entrada italiana de muy buen sabor, la ensalada caprese estaba realmente buena…El comensal uno pidió ossobuco también nada para recordar, el dos un espagueti que no probé, el tres...Más",Italiana,
Pozzeto,costoso y malo,15 de marzo de 2014,20,"Hace unos años tuvo su auge era muy buen restaurante pero ahora no me parecio buena la comida y demasiad costosa , un restaurante tan costos y no tiene un mesero bilingue me parece el colmo .",Italiana,
Pozzeto,tenia muchas expectativas,26 de enero de 2014,30,"Pedi pasta marinera, recomendada por el mesero, realmente no me gusto , he tenido mejores...escasa de proteina y no muy buen sabor, no habia palitoques , el ambiente si muy bonito y el servicio bueno.",Italiana,
Pozzeto,Decadente,5 de diciembre de 2013,10,"Pozzeto solía ser un clásico en Bogotá, donde se podía comer muy buena comida italiana, pero está en total decadencia. No solo porque la decoración y las instalaciones parecen no haber cambiado en los últimos veinte años (ni los meseros), sino porque en sí misma...Más",Italiana,
Pozzeto,elegante y delicioso menu !!,2 de septiembre de 2013,50,"no es facil ir a un restaurante que años atras fue escenario de una de las torpezas mas grandes que un enfrmo mental haya cometido.Mi idea era ir mas de curioso que por probar su menu.Entre al local con cierto receo, pero i primera impresion...Más",Italiana,
Pozzeto,Un respiro en el tiempo,28 de julio de 2013,40,"buena comida, sin pretensiones o poses, buena pasta, buenas salsas, parmesano por montones. Me encanta su carbonara por ser preparada frente al comensal y el ambiente recuerda la clase que alguna vez tuvo Bogotá.",Italiana,
Pozzeto,Económico a pesar del ambiente,9 de julio de 2012,50,"Fui para celebrar el grado de mi novia, y nos encontramos con la sorpresa de que los precios son bastante accesibles. Excelente el lugar, el ambiente, los detalles, los meseros, la atención... un 10 en todo, y más aún con esos precios. Pensábamos que la...Más",Italiana,
Pozzeto,Es un Restaurante tradicional en platos y en ambiente,2 de julio de 2012,30,"Tanto la carta como el ambiente del sitio son bastantes tradicionales. Un ambiente que da la sensación de ser muy antiguo, con platos comunes. La calidad de la comida es buena con precios razonables.",Italiana,
Pozzeto,Un restaurante tradicional muy acogedor,14 de junio de 2012,50,"He visitado el restaurante en múltiples ocasiones durante más de 10 años y siempre ha sido perfecto: Desde la recepción por parte de los meseros, la explicación de la carta, la amplia variedad de platos y bebidas, la calidad y cantidad de los mismos, el...Más",Italiana,
Pozzeto,Quedado en el tiempo,29 de mayo de 2012,20,Nada ha cambiado ni mejorado en los largos años de tradición de este restaurante. está detenido en el tiempo y la oferta gast´ronómica de Bogotá en crescendo lo ha ido dejando atrás.,Italiana,
Pozzeto,"Tradicionalmente ""buono""",1 de marzo de 2012,40,"Amplísima carta y, a pesar de ello, todos los platos tienen una magnífica factura.",Italiana,
Pozzeto,pozzeto,11 de diciembre de 2011,50,a pesar de la grande tragedia ocurrida en pozzeto unos anos atraz sigue siendo un buen restaurante.,Italiana,
Pozzeto,"Excelente, apesar de que pasan los años",3 de febrero de 2011,50,"Es raro ver que un resturante mantenga su calidad al pasar el tiempo y Pozzeto ha cumplido con las exigencias de sus comensales en el transcurso de tantos años. Excelentes pastas, carnes, pescados y pizzas.",Italiana,
Don Benitez Mexican Grill,Comida mexicana de buena calidad y presentación,4 de abril de 2021,40,"En varias oportunidades hemos visitado éste restaurante y siempre tiene buena calidad, presentación y quedamos con ganas de volver.",$ 17 - $ 27,
Don Benitez Mexican Grill,buena comida,17 de abril de 2020,40,"Es un sitio bonito y agradable para compartir con comida deliciosa, buenas porciones, no es economico",$ 17 - $ 27,
Don Benitez Mexican Grill,Celebración cumpleaños,12 de febrero de 2020,40,"La comida es rica y hay variedad, el precio es acorde, no tenían de todas las bebidas ni picantes que ofrecían, el servicio fue rápido y tuvieron lindos detalles con la cumpleañera",$ 17 - $ 27,
Don Benitez Mexican Grill,Bueno y rico,14 de diciembre de 2019,40,"Fui a compartir un almuerzo de cumpleaños, la comida es rica, en buena porción, hay de todos los precios. Es bien decorado.",$ 17 - $ 27,
Don Benitez Mexican Grill,Una buena opcion,7 de octubre de 2019,40,"Tiene variedad de platillos mexicanos, bebidas muy deliciosas y muchas veces música en vivo para disfrutar con amigos y en familia",$ 17 - $ 27,
Don Benitez Mexican Grill,No llego a mi satisfacción.,22 de septiembre de 2019,10,Creo q han desmejorado mucho con el sabor de la comida esta muy simple. El lugar hermoso. Servicio bueno. Comida pésimo.,$ 17 - $ 27,
Don Benitez Mexican Grill,Muy buenos productos,7 de septiembre de 2019,40,"Estuve en el local de Parque La Colina. La sopa de tortilla estaba deliciosa, los totopos con guacamole bien, la quesadilla al pastor Rica y los tacos al pastor estaban aceptables. El agua de Jamaica deliciosa y con el punto de azúcar perfecto. Y además...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,"Grata impresión del ambiente, la comida y el servicio",11 de agosto de 2019,50,"Había querido conocer el Restaurante Méxicabo Don Benitez y fue grata la experiencia e impresión del local del centro comercial Multiplaza. Colorida decoración y ambientación, buena música, la comida es rica y el servicio es amable.",$ 17 - $ 27,
Don Benitez Mexican Grill,IGUALITICO A LA VECINDAD DEL 8,6 de agosto de 2019,50,"Yo he ido en varias oportunidades al restaurante de la Vecindad del 8 de la calle 69, me encanta, con gran sorpresa este restaurante tiene exactamente el mismo meno, la misma calidad de comida y casi que la misma caracterización de personajes, solo que en...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Malo,18 de junio de 2019,10,"Los burritos no tienen sabor, el pollo gratinado el arroz muy malisimo la porcion, realmente eran mas las expectativas",$ 17 - $ 27,
Don Benitez Mexican Grill,Comida mexicana de calidad,21 de mayo de 2019,40,"Fuimos dos veces a cenar, un lugar con una bella ambientación, llena de colores. Su atención es muy buena, comida rica y abundante, no muy picante. Tome una limonada de coco exquisita. Precios medios alrededor de 30 dolares dos platos , limonada y cervezas.",$ 17 - $ 27,
Don Benitez Mexican Grill,Excelente restaurante,20 de mayo de 2019,50,"Me gusto mucho la música el servicio y sobre todo el canto a mi mamá,la comida espectacular los felicito",$ 17 - $ 27,
Don Benitez Mexican Grill,Cumpleaños,20 de mayo de 2019,50,"Exelente servicio y muy buena comida, ambiente espectacular musica súper chévere y realmente volvería.Don Benítez plaza central",$ 17 - $ 27,
Don Benitez Mexican Grill,Bueno,4 de mayo de 2019,30,"La tematica del restautante es bonita la atencion es buena los meseros son hamables y muy rapidos, la comida rica auque las papas a la francesa estaban saladas y la salsa de quesos tambien un poco saladas, pero las porciones son grandes y es rica...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,recomendado,17 de abril de 2019,50,La comida . El personal y el ambiente tan Mexicano se siente por todos lados . RECOMENDADO los machos y las bebidas son de lo mejor,$ 17 - $ 27,
Don Benitez Mexican Grill,Almuerzo de sábado a la mexicana,7 de abril de 2019,30,"Comida mexicana muy normal, buen ambiente, el servicio puede mejorar la comida un poco salada. Relación calidad precio desequilibrada frente a la calidad.",$ 17 - $ 27,
Don Benitez Mexican Grill,Mala Experiencia,6 de marzo de 2019,10,"Estuvimos en Don Benitez del C.C Multiplaza, El servicio es malo, fui con mi esposo pedimos 2 platos principales y bebidas, (Nunca nos trajeron las bebidas) a pesar de haberle recordado a la persona que nos atendía. La de la comida muy simple, sirven muy...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Muy buena la temática y el Servicio,13 de febrero de 2019,50,"visité el restaurante en compañía de mi esposa, la comida nos gusto mucho, la temática del restaurante es divertida (fuera de lo tradicional). fuimos un viernes en la noche y había show de mariachis, la pasamos super. ¡recomendadísimo!",$ 17 - $ 27,
Don Benitez Mexican Grill,PÉSIMO,13 de febrero de 2019,20,"Hablemos del local del Centro de Bogota , es una pésima imitación de un restaurante mexicano, la comida no es buena , es una mezcla de mexicana , colombiana , original del cocinero, el servicio no es profesional , es improvisado, los platos no cumplen...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Hablamos de servicio y atención al cliente,2 de febrero de 2019,10,"Elegimos este restaurante para la celebración de cumpleaños de nuestro jefe y la experiencia en atención fue realmente desastrosa. En el momento de entregar los pedidos hubo una equivocacion dejando uno de los platos y realizando entrega de equivocada, cuando se reclamo la opción que...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,"Ambiente mexicano, comida regular",16 de enero de 2019,30,"El ambiente y la decoracion son muy buenos pero la comida no tiene el sabor mexicano y los platos son pequeños, no amerita hacer la fila para ingresar ni el tiempo de espera en la mesa y mucho menos el precio tan alto para platos...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,"Restaurante tematico Mexicano, casi...",7 de enero de 2019,40,"Esta reseña corresponde al local que queda en el CC Multiplaza. Es un lugar con una decoración sencilla alusiva a Mexico, música de rancheras agradable sin que lo aturda a uno, y sin tener ninguna referencia, aparte de asegurarme que haya gente (este es un...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,"Buena comida, buen menú, muy regular la atención.",4 de enero de 2019,30,"A mi familia le encanta la comida mejicana o tex-mex, por lo que si estamos cerca del mall cerca de los outlets de las Américas, tratamos de ir a ese lugar. Sin embargo, en la última ocasión no recibimos un trato amable, cordial. Solicitamos sentarnos...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Buenos tacos,1 de enero de 2019,40,"Comí en una de sus puntos recientemente abierto en el Centro Comercial Parque La Colina. El menú es básico, pero los productos son de buena calidad. Los precios me parecieron un poco altos para tratarse de tacos, quizá los costos de la ubicación los obligan...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Deliciosa comida mexicana pero atención deficiente.,24 de noviembre de 2018,20,"Deliciosa comida mexicana, servida de manera muy similar a como se sirve en México. Pero desafortunadamente tengo una importante observación. Pedimos varias veces, a diferentes personas, servilletas para podernos limpiar, durante y después de almorzar, pero nunca fueron llevadas. Lo anterior es grave teniendo en...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Buena comida,21 de octubre de 2018,40,"Excelente ambiente, muy mexicano y una variedad de platos. La comida fue muy rica. La música del ambiente mexicano.",$ 17 - $ 27,
Don Benitez Mexican Grill,Comida rica y buena atención,16 de octubre de 2018,40,"Comida mexicana y Tex mex. Los nachos son deliciosos para compartir como entrada, recomiendo las fajitas, las quesadillas y la verdad es que todos los platos me han encantado. Las porciones son grandes y la sopa mexicana también es deliciosa El día de cumpleaños te...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,""" Sòlo plato grande , comida normal""",9 de octubre de 2018,30,"Es un restaurante con decoraciòn y ambiente mexicano , hay buen ambiente pero la verdad los precios no justifican la comida , es cierto que es tìpica del pais azteca pero los precios son elevadìsimos , le sirven al cliente la comida en un plato...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Normalito,8 de octubre de 2018,30,"Restaurante mexicano con precios economicos, la comida no es ni buena ni mala, no destacaria por nada en absoluto, el wifi no funcionaba. Jugos buenos pero tardaron mucho en servir",$ 17 - $ 27,
Don Benitez Mexican Grill,Diferencia,22 de septiembre de 2018,50,Es un establecimiento muy agradable con una tematica unica y divertida la comida es especial y el servicio es bueno....,$ 17 - $ 27,
Don Benitez Mexican Grill,Almuerzo Familiar,10 de septiembre de 2018,40,"Estuve con mi familia almorzando en Don Benitez del Centro Ccial Multiplaza y realmente me gusto bastante, su comida 100% Mexicana, pedimos de entrada los Nachos Don Benitez y súper, sus instalaciones, su música, volveré almorzar, aunque toque hacer fila para entrar......",$ 17 - $ 27,
Don Benitez Mexican Grill,Muy buen restaurante.,5 de agosto de 2018,50,"Mi apinion es que este restaurante no me parece costoso y es muy rico, el espacio es muy agradable y el servicio estuvo muy bien. Este lugar me dio la oportunidad de conocer la gastronomía de México y me parece demasiado delicioso.",$ 17 - $ 27,
Don Benitez Mexican Grill,Mero Mexico,23 de julio de 2018,50,"Me sorprendió encontrar este restaurante en una zona tan «industrial» de Bogotà. Un lugar muy atractivo y muy mexicano; los platos son perfectamente presentados y de gran sabor, ambiente y servicio increíble. Muy recomendado como plan familiar",$ 17 - $ 27,
Don Benitez Mexican Grill,Una lugar de Mexico en Colombia,13 de julio de 2018,50,"La comida es excelente, la decoración es increíble, realmente se siente uno en México. El precio para el producto es muy bueno, la comida me gusta y buenos tipos de ají.",$ 17 - $ 27,
Don Benitez Mexican Grill,Lugar agradable para compartir en familia,18 de junio de 2018,40,"Variedad en el menú, buena atención, bien servido, pero hay que llegar temprano para evitar hacer fila.",$ 17 - $ 27,
Don Benitez Mexican Grill,Buen servicio,4 de junio de 2018,30,"Un sitio agradable con un buen servicio, un poco costoso para lo que ofrecen. Por mejorar un poco el tiempo de entrega de la comida.",$ 17 - $ 27,
Don Benitez Mexican Grill,mal servicio,19 de mayo de 2018,10,"el servicio es pésimo duramos esperando mucho tiempo las meseras son solo mala cara, se pedía información de los platos pero no lo daban, veníamos a compartir en familia pero no fue agradable el lugar es colorido con algunas cosas mexicanas, en los platos no...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Pésima atencion,19 de mayo de 2018,10,"La actitud de las meseras muy deficiente, hacen las cosas de muy mala gana... Al momento de pedirles alguna sugerencia sobre algún plato se molestaban, ademas mucha demora para atender.",$ 17 - $ 27,
Don Benitez Mexican Grill,Rica comida con buen ambiente y servicio !!!,11 de mayo de 2018,50,"No soy muy fan de los restaurantes en centros comerciales, pero este nos llamo la atención por su fachada y decoración interior. Nos sorprendió gratamente, desde que nos recibió la host para asignación de mesa que vale la pena decir que no había pues el...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Mal Servicio,7 de mayo de 2018,20,"Fuimos en domingo y lleno total el restaurante, la asignación de la mesa super ágil por parte de la host pero la mesera que nos atendió un pésimo servicio y una actitud super grosera, sólo nos habló bien cuando pregunto si íbamos a incluir l...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Excelente lugar!!!!,29 de marzo de 2018,50,Definitivamente el sitio ofrece una variedad de comida Simplemente exquisita!!! La atención es espectacular!!!! La comida es delicadamente selecta !!! Ambiente padrísimo !!! Es perfecto para cualquier ocasión especial!!!! Volvería sin lugar a duda!!!!!!!! Recomendado 500%. Estuve el la sede del centro comercial Multiplaza .,$ 17 - $ 27,
Don Benitez Mexican Grill,Muy muy rico!,24 de marzo de 2018,50,"Fuimos a compartir el almuerzo con unos amigos y no pensamos encontrarnos con un sitio tan agradable en Multiplaza. Buen ambiente, bien atendidos, la comida deliciosa. Volveremos!",$ 17 - $ 27,
Don Benitez Mexican Grill,Espectacular sitio !!!,24 de marzo de 2018,50,"Definitivamente un sitio para visitar. Excelente comida, atención y ambientación ! Superó todas las expectativas!!!! Espectacular la comida!!!!!! En el centro comercial Multiplaza BOGOTA, excelente atención y ambiente totalmente familiar.",$ 17 - $ 27,
Don Benitez Mexican Grill,No es el mejor... Falta por mejorar,24 de marzo de 2018,30,"De este restaurante recomendado por un amigo puede hacer los siguientes comentarios: El establecimiento es amplio, bien distribuido y con muy buena decoración. Si tiene un aire mexicano y eso es bueno Los meseros son atentos y estan siempre listos para los pedidos y solicitudes...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Deliciosa comida mexicana,21 de marzo de 2018,50,"Es la segunda vez que voy a este restaurante en Plaza Central y Multiplaza, la comida es deliciosa, las porciones suficientes, muy buena atención y la ambientación de los restaurantes es muy agradable.",$ 17 - $ 27,
Don Benitez Mexican Grill,Buena experiencia,4 de marzo de 2018,50,"Linda decoración, buen ambiente, buen servicio y buenas opciones de comida. El salmón estaba muy bueno, pero las especialidades mexicanas eran excelentes.",$ 17 - $ 27,
Don Benitez Mexican Grill,Las chimichangas lo mejor,24 de febrero de 2018,50,"Empiezo diciendo que le lugar es super lindo, las bebidas super deliciosas y no se diga de la comida es exquisita. Recomiendo mucho este lugar es delicioso ...",$ 17 - $ 27,
Don Benitez Mexican Grill,EXCELENTE EL DEL CENTRO,27 de enero de 2018,50,"Tenía dudas con respecto a este restaurante por los malos comentarios en torno a la deficiente atención, pero al ver unas opiniones positivas sobre el Don Benitez del centro, decidimos aventurarnos y efectivamente la cosa cambia cuando se evitan las aglomeraciones de los centros comerciales,...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Que maravilloso lugar,19 de enero de 2018,50,La ambientación es perfecta... la comida es deliciosa... desde que entras te sientrs muy bien atendido. El personal es atento y bien preparado. Desde ahora es mi sitio predilecto en Bogota. Fascinado,$ 17 - $ 27,
Don Benitez Mexican Grill,Jorge Holguin,6 de enero de 2018,50,"Excelente en servicio y comida. Bonito el sitio, el personal muy atento y oportuno en la atención. Tiempo justo el de la entrega de los platos y el sabor excelentes",$ 17 - $ 27,
Don Benitez Mexican Grill,Excelente en todos los aspectos,5 de enero de 2018,50,"El sitio cuenta con personal muy atento, la música es muy buena... el ambiente en general es agradable y los platos tienen su encanto a pesar de ser la típica comida mexicana. Son de los sitios a los que se debe volver.",$ 17 - $ 27,
Don Benitez Mexican Grill,Buen lugar con buena comida pero... ¡¡¡Nos metieron un golazo!!!,30 de diciembre de 2017,30,"Me pareció terrible que al pedir la cuenta no nos preguntaran si queríamos incluir el servicio; no nos percatamos que añadieron a la factura un ítem que decía ""10% Servicio Voluntario"", el cual no fue tan voluntario. Además dejamos propina aparte, ya que no nos...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,"Bonito lugar, comida normal, servicio malo",28 de diciembre de 2017,30,"Estuvimos con unos amigos almorzando en la sede del centro de este restaurante. La decoración es bonita, la comida no es nada extraordinario. Sin embargo, el servicio es muy malo, tardaron más de una hora en servirnos nuestros platos. Los jugos y las aguas frescas...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,"Buena comida, buen sitio, falta servicio!",6 de noviembre de 2017,30,"Escogimos este restaurante por recomendación, la comida en general es buena, sin embargo la demora en atenderte, la demora en traer los pedidos, el que no recojan tus platos después de terminar y qué no te pongan cubiertos y cuando pides postre y debas esperar...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Muy buena comida,5 de noviembre de 2017,40,"La decoración es muy adecuada para el tipo de comida que brindan. Colores vivos y muchos elementos en las paredes muy interesantes. La comida deliciosa, muy buenas porciones y acordes al precio.",$ 17 - $ 27,
Don Benitez Mexican Grill,Regular,11 de octubre de 2017,20,"He tenido la oportunidad de comer allí dos veces, pero la verdad es muy regular, la segunda vez pedí un burrito y estaba bastante pasado de sal y su contenido era más verdura y escasa carne (en algún momento creí que era vegetariano). Hay opciones...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Pesimo,27 de septiembre de 2017,20,"No pude ubicar por este medioel Benitez del centro. Esta calificacion es para ese lugar. La comida bastante regular, algo fría además nada del otro mundo. Dos administradoras y el servicio pesimo. Pedimos postre q nunca llego. Se pedia apoyo de los meseros por mas...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Primera visita,24 de septiembre de 2017,20,"Fuimos hoy a conocer el centro comercial multiplaza y nos encontramos con el restaurante. Se ve muy bonito, colorido y llamativo. Entramos a almorzar con mi esposo y mis hijos pequeños a los que les gusta comer de todo y muy bien. Llegamos temprano cuando...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Muy bueno,17 de septiembre de 2017,50,Estuvo muy buena la atención del personal muy atento y amigable las porciones son buenas y la comida deliciosa de seguro volvere,$ 17 - $ 27,
Don Benitez Mexican Grill,MUY DEL COMÚN,3 de septiembre de 2017,30,"Siempre pienso que donde hay fila la comida es buena. Pues no! Es farandula!! Fuimos muy a las 12:15pm del domingo ya que siempre vemos mucha fila al entrar para almorzar para celebrarle el cumple 8 a mi hija. Creo que por la hora, la...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,SINSABOR EN LA ATENCIÓN,31 de agosto de 2017,30,"Fuimos con mi familia a las 5:40 pm un sábado, cuando entramos nos dijeron que a las 6 se cerraba cocina entonces que siguiéramos y pidiéramos antes de las 6 y ya podíamos estar en el restaurante, cuando nos pasaron la carta, nos dijeron que...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Familia,25 de agosto de 2017,40,"Restaurante temático, música mexicana , atención oportuna y orientada, me gustó su sazón y lo recomiendo sin duda!",$ 17 - $ 27,
Don Benitez Mexican Grill,Sin sorpresas,19 de agosto de 2017,30,"El ambiente, el sitio la música espectacular. El servicio bueno, la hostess mala. La comida nada sorprendente, regular El precio alto para los platos, el menú infantil costoso y trae un jugo en un vaso desechable de 7oz",$ 17 - $ 27,
Don Benitez Mexican Grill,ME FUI SIN ALMORZAR DESPUÉS DE UNA HORA Y MEDIA,8 de agosto de 2017,20,"Fue muy triste ir almorzar alli despues de una hora , me acerque para preguntar por mi orden , y llegaron las bebidas, después de 20 minutos mas no llego la comida me levante indispuesta y no, les importo porque tome la decision de irme...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,nada que ver la comida,5 de agosto de 2017,30,"Este restaurante nos tenia con gran inquietud por conocer ya que siempre tiene enormes filas de clientes; lo cual hace pensar que ofrece comida deliciosa. Al fin decidimos un día hacer la larga fila de unos 30 o 40 minutos y que decepción, la comida...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Delicioso y Original Restaurante,3 de agosto de 2017,40,"Muy buen servicio, la comida deliciosa y percibe uno en el ambiente que están interesados en que uno pase un buen momento mientras está allí",$ 17 - $ 27,
Don Benitez Mexican Grill,Chimichangas,11 de julio de 2017,50,"Por ahora el único lugar en bogota que conozco que tiene chimichangas !!!!! Y pues bueno súper recomendadas si quieren probar algo diferente a lo tradicional ( burritos , tacos , carnitas etc) Buen sitio , agradable , buena comida abundante , buen precio todo...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Buen restaurante,2 de julio de 2017,40,"Buen sitio para comer comida mexicana, ambiente familiar, precios adecuados, la calidad de los productos y su presentación. Recomendado para ir a pasar un buen rato. Lo único malo.... nunca pidan la ensalada mexicana, su presentación es tosca y daña el resto de platos, es...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Buena Comida mexicana,28 de junio de 2017,40,"Este lugar es perfecto para ir a comer en cualquier tipo de ocasión, los precios son buenos, la comida de buen sabor y el servicio es aceptable, la anfitriona no organiza bien las mesas, por lo mismo es un poco lenta la entrada al lugar,...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Excelente Servicio,20 de junio de 2017,50,Atención para más de treinta personas. Atención oportuna. Platos calientes. Se recomienda para la familia y eventos especiales,$ 17 - $ 27,
Don Benitez Mexican Grill,Una delicia Mexicana,18 de junio de 2017,50,"En definitiva es uno de los mejores restaurantes de comida Mexicana que existe en Bogotá, bien preparada, excelente presentación, variada y con buen sabor. El servicio es muy bueno y la decoración es una de las mas acordes con la temática Mexicana. El servicio es...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,MAGNIFICO LUGAR,13 de junio de 2017,50,"Mi pareja me llevó de sorpresa a este lugar ubicado en el CC Plaza Central, para celebrar mis cumpleaños, y puedo decir que desde un inicio fue todo magnifico, las entradas, los platos fuertes y las bebidas, exquisitas. La atención por parte de los meceros...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,Muy buena comida mexicana,12 de junio de 2017,50,"Me gusto mucho su decoración, parece un buen lugar para celebrar cumpleaños, porque había varias mesas en celebración! Su comida me gusto, y es bastante generosa!! Sus precios están bien 👌🏻",$ 17 - $ 27,
Don Benitez Mexican Grill,Buen ambiente regular comida,9 de junio de 2017,40,El ambiente es muy bueno por su excelente decoracion y musica. La comida no es muy buena y las porciones son pequenas y la proporcion precio tamano deja mucho que desear.,$ 17 - $ 27,
Don Benitez Mexican Grill,Gratamente sorprendido. Espectacular !!!!,29 de mayo de 2017,50,"En el C.C. Plaza Central se encuentra este restaurante. Me sorprendió su ambientación que incluye un ring de lucha libre muy típico mexicano. La atención es de lo mejor. La comida exquisita. Recomiendo de entrada Nachos Guacamole Dip y de plato fuerte las fajitas clasicas,...Más",$ 17 - $ 27,
Don Benitez Mexican Grill,DELICIOSO RESTAURANTE,7 de mayo de 2017,50,Fui con mi esposo a conocer el Centro Comercial Plaza Central y me encontré con esta delicia de restaurante. No lo conocía. La comida deliciosa. Mi esposo pidió una carne Tampiqueña y yo unas chimichangas muy ricas. Nos trajeron el pedido muy rápido. La atención...Más,$ 17 - $ 27,
Don Benitez Mexican Grill,Inolvidable,29 de abril de 2017,50,Reserve para el cumpleaños de mi esposo en la sede del centro 16 con 4. (cabe anotar que hice la reserva el mismo día con unas cuantas horas de diferencia) llegamos 10 minutos antes y ya estaba listo una decoración muy bonita la atención rápida...Más,$ 17 - $ 27,
Don Benitez Mexican Grill,Cena de familia,22 de abril de 2017,40,"Recomiendo la Tampiqueña, precio y calidad en su justa medida. Muy agradable el sitio, bonita decoración.",$ 17 - $ 27,
