,Nombre,Título,Fecha,Rating,Reviews,Tipo
687,Kaldivia Café,Un café especial en un ambiente muy agradable,3 de septiembre de 2019,30,"Existen varios lugares de la ciudad de Bogotá en donde se puede encontrar Kaldivia Café, un lugar en dónde degustar el café con aroma de la tierra cafetera. Los precios son cómodos y el servicios, excelente.","TIPOS DE COMIDA
Café
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Bebidas"
688,Kaldivia Café,La Comida es fresca y de muy buen sabor todas las tortas,8 de mayo de 2019,50,"Está situado a pocos metros del Museo del Oro, sobre la carrera sexta. Ofrece variedad de cafés y aguas aromáticas frutales","TIPOS DE COMIDA
Café
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Bebidas"
689,Kaldivia Café,Exquisito café y servicio,5 de febrero de 2018,50,"Sólo sirven café especial de origen y lo tuestan en la misma tienda!! Recomendado el capuchino macadamia, cremoso y exquisito! También el Besito de café, una delicia!! Hay 9 sucursales en Bogotá!","TIPOS DE COMIDA
Café
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Bebidas"
690,Kaldivia Café,buen lugar,12 de noviembre de 2017,40,"agradable para ir en familia amigos o negocios, disfrutar un buen cafe con un buen postre, recomendado para ir","TIPOS DE COMIDA
Café
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Bebidas"
691,Kaldivia Café,NO SABEN HACER UN CAPUCCINO,26 de abril de 2017,20,"El capuccino NO se sirve nunca hirviendo. Además debe tener espuma y debe saber a cafe', NO a cafe' en leche. El ponque' con amapola estaba seco. 8.900 pesos es un precio exagerado para unos productos tan mediocres.","TIPOS DE COMIDA
Café
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Bebidas"
692,Kaldivia Café,Excelente Servicio y Muy Buena Calidad,17 de marzo de 2017,50,"Productos de Excelente Calidad, Cafe Exquisito y Gran Personal! Realmente Muy Agradable Kaldivia Portal 80.","TIPOS DE COMIDA
Café
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Bebidas"
693,Winners,Para los amantes de la comida Americana,22 de junio de 2018,50,"Situado en el Parque de la 93, que es una zona turística, ofrece comida Americana deliciosa !!! la tradicional hamburguesa y otro spaltos","RANGO DE PRECIOS
$ 10.870 - $ 39.855
TIPOS DE COMIDA
Sudamericana, Colombiana"
694,Winners,"Buenas alitas, buenas salsas",17 de enero de 2017,40,"Tienen una gran variedad de salsas para las alitas, entre ellas esta una muy recomendada Jack Daniels. Ambiente para amigos y familia, buena cantidad de bebidas, espacio amplio y cómodo. Miércoles All you can eat en alitas!","RANGO DE PRECIOS
$ 10.870 - $ 39.855
TIPOS DE COMIDA
Sudamericana, Colombiana"
695,Winners,"Mala atención, alimentos mal Preparados",29 de septiembre de 2016,20,"He ido en dos ocasiones y no lo recomiendo. Muy lento el servicio, atienden sin ánimo, se demoran mucho con los pedidos y al llegar el plato llega crudo, con olor a congelador. Jamás volveré a comer allí.","RANGO DE PRECIOS
$ 10.870 - $ 39.855
TIPOS DE COMIDA
Sudamericana, Colombiana"
696,Winners,"Acogedor, ambiente pub tipo americano",23 de mayo de 2016,40,"Excelente servicio con esmerada atención para suplir las necesidades del cliente. Una buena variedad de opciones para el almuerzo, Recomiendo el strogonoff acompañada de ensalada.","RANGO DE PRECIOS
$ 10.870 - $ 39.855
TIPOS DE COMIDA
Sudamericana, Colombiana"
697,Winners,Bueno,9 de mayo de 2016,40,"la decoración de este sitio es agradable pedes cenar adentro o afuera aunque es lindo hace un poco de frío, su comida es deliciosa y su atención es buena.","RANGO DE PRECIOS
$ 10.870 - $ 39.855
TIPOS DE COMIDA
Sudamericana, Colombiana"
698,Cantares 60s y 70s Restaurante Bar,Excelente ambiente,26 de septiembre de 2019,50,"Estuvimos celebrando un grado y estuvo genial, la música , los cantantes y la comida . Fue un rato muy agradable.","RANGO DE PRECIOS
$ 43.478 - $ 54.348
TIPOS DE COMIDA
Española, Colombiana
COMIDAS
Cena"
699,Cantares 60s y 70s Restaurante Bar,El mejor show en vivo,8 de diciembre de 2016,50,"Excelente show, deliciosos platos y un buen servicio, somos un restaurante temático en la capital, de jueves a sabado disfruta de los mejores show, de una buena comida, reservas 3102119219","RANGO DE PRECIOS
$ 43.478 - $ 54.348
TIPOS DE COMIDA
Española, Colombiana
COMIDAS
Cena"
700,Cantares 60s y 70s Restaurante Bar,Un buen rato,3 de diciembre de 2016,30,Es un lugar ideal para pasarla bien entre amigos o familiares y divertirse escuchando música revival. La comida es discreta pero la atención es de las mejores.,"RANGO DE PRECIOS
$ 43.478 - $ 54.348
TIPOS DE COMIDA
Española, Colombiana
COMIDAS
Cena"
701,Cantares 60s y 70s Restaurante Bar,Un buen lugar,27 de marzo de 2016,40,"Puedes escuchar música y ver videos de los años 60 y 70, canta en vivo maria elvira escandon, una voz espectacular. El licor un poco costoso, la comida estuvo bien.","RANGO DE PRECIOS
$ 43.478 - $ 54.348
TIPOS DE COMIDA
Española, Colombiana
COMIDAS
Cena"
702,Cantares 60s y 70s Restaurante Bar,para comerse una buena picada y bailar,17 de octubre de 2015,50,"rico lugar para pasar el rato y divertirse con música de los 70´s y 60´s para pasa uno de maravilla comiendo bebiendo y bailando, excelente lugar recomendado","RANGO DE PRECIOS
$ 43.478 - $ 54.348
TIPOS DE COMIDA
Española, Colombiana
COMIDAS
Cena"
703,Ciboulette,Gran opción en comida sencilla y buena,24 de julio de 2012,40,"Este restaurante, visitado mucho por los venezolanos ofrece una gran variedad de platos y sobre todo me gustaron los jugos de frutas combinadas, con imaginación. A veces organizan brunchs deliciosos y la comida me pareció muy buena, el ambiente agradable y buena atención.","TIPOS DE COMIDA
Peruana, Sudamericana
COMIDAS
Almuerzo, Cena"
704,Ciboulette,Este lugar ya no existe,13 de mayo de 2015,10,"No busque! Fuimos en busca de este lugar, y ahora es una casa cerrada. Nos fuimos a otro sitio cerca para cenar","TIPOS DE COMIDA
Peruana, Sudamericana
COMIDAS
Almuerzo, Cena"
705,Baltazar,Apenas aceptable,30 de octubre de 2019,30,"Un restaurante apenas aceptable, frío, con platos no muy ricos. Un detalle: Revisen los cubiertos, pues el primer juego que me pusieron estaba sucio","TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
706,Baltazar,Demasiado Regular,19 de julio de 2019,20,"La comida sin sabor. El pan muy malo, dulce medio seco. La atención es buena pero la comida no vale lo que cobran para nada. No volveré","TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
707,Baltazar,"Genero, aunque un poco demorado",11 de mayo de 2019,40,"Aunque el tiempo de servicio es un poco demorado, la comida es muy buena y en generosas porciones. Las albondigas son buenas.","TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
708,Baltazar,Delicioso y agradable,2 de marzo de 2018,40,"La comida es muy buena, porciones generosas y precios razonables. Además es un restaurante muy versátil, de día es muy casual y de noche se torna más acogedor, ideal para veladas románticas, pero sin perder demasiado su informalidad.","TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
709,Baltazar,Muy buena comida y servicio,17 de febrero de 2018,40,Hace días no venía y hoy volví y me fue muy bien. Pedí la lasagna Balthazar y estaba deliciosa. Mi esposa pidió la melanzzane y estaba buena. Muy buena la atención.,"TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
710,Baltazar,Pésimo servicio,7 de septiembre de 2017,10,Solo tienen 4 mesas para atender y aun así llevo más de 45 minutos esperando mi planto. Lo único bueno es la música,"TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
711,Baltazar,Normalito,18 de marzo de 2017,30,"La comida estuvo bien, nada importante que destacar del restaurante, pasa desapercibido. De pronto fui a comer tarde y ya tenían afán de cerrar.","TIPOS DE COMIDA
Italiana
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Asiento, Sirve alcohol, Servicio de mesa, Reservas"
712,"Carbonera, Parrilla Bar Calle 63",Deliciosos platos,12 de junio de 2019,50,"Me gusto mucho el restaurante, la comida es muy rica, sirven muy buenas porciones y la atención es muy buena, recomendadisimo.","TIPOS DE COMIDA
Churrasquería, Colombiana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Reservas, Asiento, Acceso para silla de ruedas, Servicio de mesa"
713,"Carbonera, Parrilla Bar Calle 63",Delicioso,21 de mayo de 2017,50,"Restaurante agradable, excelente comida y muy buen servicio. Es muy amplio y al ser poco conocido es poco lleno de gente.","TIPOS DE COMIDA
Churrasquería, Colombiana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Reservas, Asiento, Acceso para silla de ruedas, Servicio de mesa"
714,"Carbonera, Parrilla Bar Calle 63",Buen sitio comida tipica,6 de marzo de 2017,40,"Es un muy buen sitio para degustar comida típica bogotana, las carnes son muy buenas con cortes internacionales. Muy buenas porciones y excelentes entradas. Se pueden programar eventos, tiene parqueo y esta muy bien atendido","TIPOS DE COMIDA
Churrasquería, Colombiana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Reservas, Asiento, Acceso para silla de ruedas, Servicio de mesa"
715,Mcdonalds Polo,Lo peor de lo peor,28 de junio de 2016,10,"El peor de los MC Donald, no atienden nunca el auto Mac y sus empleados son. Mal genio dos antipáticos y les da igual cuando se les hace un reclamo.","TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
716,Mcdonalds Polo,Sintetico,2 de enero de 2016,30,"Comida sintetica, relamente pocas hamburguesas se salvan. Lo unico excelente son los helados, realmente los mcflurry son de otro mundo.","TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
717,Mcdonalds Polo,Basico,22 de noviembre de 2015,30,"Realmente nada novedoso, aunque limpio y buen servicio, realmente solo asisto por helados que realmente son buenos","TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
718,Mcdonalds Polo,"Horrible, como todos los McDonalds",5 de mayo de 2015,10,"McDonalds siempre será uno de los peores lugares para comer, pésima atención, sabores plásticos. Todo es a los extremos y no tienen conciencia de que el cliente debe ser bien atendido. No recomiendo ni este ni ningún McDonalds del mundo, los deberían acabar.","TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
719,Mcdonalds Polo,Igual a todos,30 de abril de 2015,30,"Nada especial. La comida es regular, igual que en todos los de la cadena. Los precios son bajos y el lugar es relativamente limpio.","TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
720,Mcdonalds Polo,bueno,23 de enero de 2015,30,"En lo personal, las hamburguesas de mcdonalds no son las mejores en cuestión de calidad a precio, es divertido para asistir con nuestros hijos","TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
721,Mcdonalds Polo,cambio de tapas cocacola,13 de enero de 2015,40,bueno como todos los mc donals tienen buen surtido de helados sobre todo el mcflurry que me parece formidable pero un poco costoso para mi presupuesto cuando voy con mi familia.,"TIPOS DE COMIDA
Comida rápida
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas"
722,La Parrilla La Original,Excelente atención,25 de febrero de 2020,50,"La comida en general estuvo muy rica , el mesero que nos atendió muy atento y servicial , no somos de aquí así que nos explico cada platillo 👍","TIPOS DE COMIDA
Colombiana, Parrilla
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas
CARACTERÍSTICAS
Acepta American Express, Acepta Mastercard, Acepta Visa, Comida para llevar, Asiento, Acepta tarjetas de crédito"
723,La Parrilla La Original,Lo mejor del mundo mundial,12 de febrero de 2019,50,Me encanta comer aqui ... todo es delicioso siempre voy con mi novio o con mi familia y quedamos satisfechos ... y el servicio es increiblrmente bueno ... Gracias La Parrilla La Original!,"TIPOS DE COMIDA
Colombiana, Parrilla
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas
CARACTERÍSTICAS
Acepta American Express, Acepta Mastercard, Acepta Visa, Comida para llevar, Asiento, Acepta tarjetas de crédito"
724,La Parrilla La Original,Parrilla rápida,17 de septiembre de 2018,40,"Carnes a la parrilla de buena calidad, excelente opción si estás con poco tiempo a disposición, recomendado para comidas rápidas y descomplicadas.","TIPOS DE COMIDA
Colombiana, Parrilla
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas
CARACTERÍSTICAS
Acepta American Express, Acepta Mastercard, Acepta Visa, Comida para llevar, Asiento, Acepta tarjetas de crédito"
725,La Parrilla La Original,Rica pero.....,9 de septiembre de 2018,30,"Pedimos domicilio y nos encontramos con platos bien empacados y presentados, pero el plato fuerte, la carne, muy dura, buen sabor lo mismo que el acompañante, papas y ensaladas. Normal, nada especial.","TIPOS DE COMIDA
Colombiana, Parrilla
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas
CARACTERÍSTICAS
Acepta American Express, Acepta Mastercard, Acepta Visa, Comida para llevar, Asiento, Acepta tarjetas de crédito"
726,Pizzeria Pomod'Oro,QUE RICURA DE PLATOS SUCULENTOS,16 de enero de 2015,50,"Muy bien preparados, los sabores en su punto, el ambiente es muy agradable y el servicio siempre pendiente de las necesidades de sus clientes.","TIPOS DE COMIDA
Italiana, Pizzería"
727,Estrella de los Rios,Excelente,2 de abril de 2017,50,Me encanta y ofrecen una variedad de platos y comida al gusto. Tiene un buen lugar y la decoración es muy bonita.,"RANGO DE PRECIOS
$ 326.087 - $ 333.333
TIPOS DE COMIDA
Caribeña, Fusión
CARACTERÍSTICAS
Reservas"
728,Estrella de los Rios,Muy buena comida Caribe.,29 de abril de 2016,40,"Estrella de los Ríos, con bajo perfil, como su restaurante, tiene uno de los mejores para comer, no solo de La Macarena, sino de Bogotá.","RANGO DE PRECIOS
$ 326.087 - $ 333.333
TIPOS DE COMIDA
Caribeña, Fusión
CARACTERÍSTICAS
Reservas"
729,Rock'N Stop,Mala la comida,5 de diciembre de 2020,10,"Churrasco crudo, la carne súper dura, el jugo de mira aguado, la malteada de vainilla aguada, se mando a repetir de de nuevo aguada","TIPOS DE COMIDA
Estadounidense
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Reservas, Sillitas altas disponibles, Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
730,Orleans American Bistro,Bien para el paso por el aeropuerto!,20 de agosto de 2019,40,"Bien para la estadía en el aeropuerto, comida de buen sabor, carta con opciones muy puntuales. Buena atención aunque muy lenta para la toma del pedido y cobro. Resto bien!","TIPOS DE COMIDA
Bar, Gastropub
COMIDAS
Cena
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
731,Orleans American Bistro,"Personal amable, lo demás no tan bueno",14 de junio de 2019,20,"Asientos cómodos, ambiente tranquilo, buena atención de las personas. Poco bueno más se puede decir. Hamburguesas malucas, sándwiches peores, apple pie meh.","TIPOS DE COMIDA
Bar, Gastropub
COMIDAS
Cena
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
732,Orleans American Bistro,Demasiado caro para la mala atención.,25 de noviembre de 2018,20,"Sí es verdad que en los aeropuertos todo es costoso pero este lugar ya tiene precios exagerados, todo excesivamente caro además atención muy demorada, al menos la hamburguesa no estaba mal.","TIPOS DE COMIDA
Bar, Gastropub
COMIDAS
Cena
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
733,Orleans American Bistro,Muy bueno,17 de octubre de 2018,50,"La comida deliciosa, mejor a lo esperado, recién preparada,rápida y buena atención. Merece una buena calificación","TIPOS DE COMIDA
Bar, Gastropub
COMIDAS
Cena
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
734,Orleans American Bistro,Orleans Airport,28 de septiembre de 2018,40,"Orleans un lugar bonito buena decoración atención rápida y muy amables, la comida estuvo agradable..","TIPOS DE COMIDA
Bar, Gastropub
COMIDAS
Cena
CARACTERÍSTICAS
Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
735,Donde Los Primos,Cena,2 de noviembre de 2019,50,"Muy buen servicio, el ambiente familiar el restaurante muy cómodo y muy buen sabor en los alimentos.","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
736,Donde Los Primos,Comida rápida de cartagena para el mundo,14 de octubre de 2017,50,"Delicioso sabor , porciones bastante generosas y tras del hecho domicilios hasta después de media noche ! El restaurante de cedritos está muy bien decorado exelente imagen de marca . La mejor combinación para un buen hambre. #yocomodondelosprimos","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
737,Donde Los Primos,Muy buen sabor,20 de diciembre de 2016,40,"La comida tiene muy buen sabor, en general toda esta muy bien, el único detalle es que los domicilios cada vez son mas pequeños.","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
738,Donde Los Primos,super bueno,12 de noviembre de 2016,50,"exelente comida, muy buena atencion rapido muy limpio gran comida los precios son de acuerdo con lo que comes un exelente presentacion","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
739,Donde Los Primos,Me encanta,16 de octubre de 2016,50,"Las hamburguesas de carne son las favoritas de mi hijo, para mi gusto recomiendo la hamburguesa vegetariana, la mazorca 4 carnes y el pincho cuatro carnes.","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
740,Donde Los Primos,Muy bueno,25 de septiembre de 2016,40,"Desde hace dos años voy a este lugar y soy fan de la salchipapa cuatro carnes, es deliciosa! Y ni hablar de la salsa tartara de la casa.","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
741,Donde Los Primos,Economia y Buen Servicio,4 de abril de 2016,30,"muy buen sitio para compartir con tus amigos, es buen servicio y lo mas importante no tienen precios que espanten a la gente, jejejeje muy delicioso todo.","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
742,Donde Los Primos,Excelente Comida Rápida,13 de marzo de 2016,50,"Excelente calidad de productos, manejan buenos precios y la salsa de Ajo de la casa es campeona. El sitio es pequeño, el servicio es aceptable.","RANGO DE PRECIOS
$ 5 - $ 30.000
TIPOS DE COMIDA
Comida rápida, Parrilla, Comida de calle, Colombiana, Parrillada, Sudamericana
COMIDAS
Brunch, Abierto hasta tarde, Almuerzo, Cena"
743,La Lucha Sanguchería Criolla,NO DIGAN QUE ES PERUANO!!!,11 de diciembre de 2020,10,"Es una porción que no tiene ni 100 gr que es lo mínimo para este tipo de sanduches, no se con que cara vienen a otro pais a dejar un plato tipico peruano por el suelo. COMO HACEN ESTO NO DIGAN QUE ES PERUANO.","TIPOS DE COMIDA
Peruana, Sudamericana
CARACTERÍSTICAS
Servicio de mesa"
744,La Lucha Sanguchería Criolla,Eterna la atención,1 de mayo de 2019,20,Muy mala la atención. Una sola caja Fila gigante y super demorada. Lástima pésimo servicio y el tiempo de cocina muy demorado,"TIPOS DE COMIDA
Peruana, Sudamericana
CARACTERÍSTICAS
Servicio de mesa"
745,La Lucha Sanguchería Criolla,Rico pero...,28 de diciembre de 2018,30,"Muy rica la comida pero pésima atención por parte de los que despachan los pedidos. Por atender más gente atienden mal Han ido cambiando desde la apertura, ej: la chicha morada ahora la venden en casos más pequeños","TIPOS DE COMIDA
Peruana, Sudamericana
CARACTERÍSTICAS
Servicio de mesa"
746,La Lucha Sanguchería Criolla,No es comida rápida... y eso lo dice todo!,12 de noviembre de 2018,50,"A mí me gustó... el pan estaba crocante, el sándwich fresco, delicioso, suave. Los jugos son muy buenos, probé el de mango, rico! La atención muy agradable. Las papas parecían pocas pero resultó que eran suficientes. Me gustaría que me vendieran el pan para llevar.","TIPOS DE COMIDA
Peruana, Sudamericana
CARACTERÍSTICAS
Servicio de mesa"
747,La Lucha Sanguchería Criolla,"Muy deliciosos los sándwiches, pero algo pequeños",3 de noviembre de 2018,40,"Los sándwiches son muy deliciosos, pero son algo pequeños, sería lo único a mejorar. La chicha morada es muy deliciosa y las papas rústicas son fuera de serie.","TIPOS DE COMIDA
Peruana, Sudamericana
CARACTERÍSTICAS
Servicio de mesa"
748,Carbón Place 147,Muy dura la papa francésa,18 de marzo de 2021,20,Cambiaron la papa francés y es muy dura parece q estuviera vieja La cajera dice que es por q cambiaron el producto Este nuevo es muy duro no nos gusto,"TIPOS DE COMIDA
Comida rápida, Comida de calle
CARACTERÍSTICAS
Asiento"
749,Carbón Place 147,Excelente calidad y precio,1 de diciembre de 2019,50,"Es un sitio muy bueno, las hamburguesas, churrasco y carnes en general deliciosas. La atención buena, el único inconveniente es que sólo reciben efectivo","TIPOS DE COMIDA
Comida rápida, Comida de calle
CARACTERÍSTICAS
Asiento"
750,Carbón Place 147,Mala atención,28 de septiembre de 2018,10,"La señorita cajera del local de la 147 muy grosera al explicar no tener suficiente cambio, y sin importarle los clientes se niega a hacer la venta. Aunque algunos platos son buenos, deben mejorar la atención al cliente, porque es pésima.","TIPOS DE COMIDA
Comida rápida, Comida de calle
CARACTERÍSTICAS
Asiento"
751,Carbón Place 147,Deliciosas Mazorcas,26 de enero de 2018,40,"Conozco el.local que queda en Chapinero, pero realmente este me gusta más es.mucho más grande y cómodo, las mazorcas definitivamente siguen siendo las más ricas q he probado en Bogotá :)","TIPOS DE COMIDA
Comida rápida, Comida de calle
CARACTERÍSTICAS
Asiento"
752,Carbón Place 147,Malo! Muy malo... mala atención y mala comida,21 de enero de 2018,10,"Un sitio de mala comida, el cliente es mal atendido y sobre todo dan comida descompuesta!! Avinagrada!! No recomiendo ir ni a tomar agua!","TIPOS DE COMIDA
Comida rápida, Comida de calle
CARACTERÍSTICAS
Asiento"
753,Tanoshii Asian Cuisine & Lounge Bar,Excelente,4 de marzo de 2020,50,"Excelente, nos encontramos con un nivel de calidad en cocina Thai que he probado pocas veces en América Latina. Recomendada la sopa Thai de camarones y el curry de pollo. La atención muy buena y atenta, vale la pena regresar.","TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
754,Tanoshii Asian Cuisine & Lounge Bar,Agradable sitio para compartir,29 de enero de 2020,50,"La atención y calidez del sitio lo hacen una buena opción para compartir, sea en reuniones de negocios, con amigos o en familia.","TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
755,Tanoshii Asian Cuisine & Lounge Bar,"Buen ambiente, buenos vinos",14 de enero de 2020,40,"Buen ambiente, buenos vinos y buena comida. Recomiendo las costillas coreanas, sencillamente deliciosas. El servicio es bueno pero no excelente. Por estar en el Marriot cuenta con buen entorno y parqueaderos amplios. El restaurante te cubre las primeras dos horas.","TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
756,Tanoshii Asian Cuisine & Lounge Bar,Comida normal precio altísimo.,14 de enero de 2020,30,"Comida normal precio altísimo. Sopa desabrida, tal vez por mi alergia al ajo. En todo caso no quiero volver.","TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
757,Tanoshii Asian Cuisine & Lounge Bar,Varios detalles que dejan mucho que desear.,23 de noviembre de 2019,10,personal en cocina sin gorro y comiendo de lo que pican. Un postre de naranja malo y la respuesta mas.,"TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
758,Tanoshii Asian Cuisine & Lounge Bar,Inolvidable,8 de noviembre de 2019,50,"Excelente presentación de la comida, buenos vinos, muy, muy cálido el lugar ara ir en pareja a cenar, el servicio impecable.","TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
759,Tanoshii Asian Cuisine & Lounge Bar,Muy bueno!,1 de octubre de 2019,50,"La atención impecable, la calidad y el precio de la comida muy bien. Buen ambiente. Lo recomiendo sin duda.","TIPOS DE COMIDA
Japonesa, Bar, Sushi, Asiática
DIETAS ESPECIALES
Apto para vegetarianos, Opciones sin gluten, Opciones veganas
COMIDAS
Almuerzo, Cena, Brunch, Abierto hasta tarde"
760,Tesla Té y Café,Me encanto este cafecito recomendado,20 de junio de 2018,50,"Con tanta competencia de tostao y juan valdez este sitio lindo, limpio, bien atendido y con buen ambiente es un opción recomendada..el cafe estaba delicioso y los bizcohos también fresquitos!!","RANGO DE PRECIOS
$ 5.000 - $ 20.000
TIPOS DE COMIDA
Café
COMIDAS
Almuerzo, Cena"
761,Casa del queso,ESPERABA MÁS,19 de abril de 2017,30,"Fuimos a almorzar y el tiempo de espera fué excesivo para recibir los platos (Más de 40 minutos). La barra de ensaladas sólo tenía 3 opciones de las cuales 2 eran con pasta, y los platos principales todos eran pasta. Y al final resultó carisimo.","TIPOS DE COMIDA
Italiana
CARACTERÍSTICAS
Reservas"
762,Casa del queso,Acogedor,8 de abril de 2017,40,Es un restaurante típico italiano con una variedad de platos sencillos pero originales. Pedimos Nido de Pasta y Rissoto y son platos ricos acorde al precio. Entrada crema de champiñones y un postre típico. La atención es buena y el lugar acogedor.,"TIPOS DE COMIDA
Italiana
CARACTERÍSTICAS
Reservas"
